"BARREL","SPECIES","LH","NvI","PLANT ID","TOOTHPICK","QUAD","AorD_1","HT_1","FLWR_1","DATE_1","NOTES_1","AorD_2","FLWR_2","DATE_2","NOTES_2","AorD_3","FLWR_3","DATE_3","NOTES_3","AorD_4","FLWR_4","DATE_4","NOTES_4","AorD_5","FLWR_5","DATE_5","NOTES_5","AorD_6","FLWR_6","DATE_6","NOTES_6","AorD_7","FLWR_7","DATE_7","NOTES_7","AorD_8","FLWR_8","Height_8","DATE_8","NOTES_8","AorD_9","FLWR_9","DATE_9","NOTES_9","VWC_2","VWC_3","VWC_4","VWC_5","VWC_6","VWC_7","VWC_8","VWC_9","FLWRTotal","SEEDTotal"
4,"BRTE","FAST","INVASIVE",1959,"R H",3,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",0,2023-05-17,"NEW","D",1,2023-06-08,NA,"D",1,NA,NA,"D",1,NA,2023-06-28,NA,"D",1,2023-07-14,"Missing toothpick",7.6,6.9,13.3,6.8,7.1,11.1,5.3,2.5,1,88
4,"BRTE","FAST","INVASIVE",1401,"BLU D",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",4,2023-06-07,NA,"A",7,2023-06-14,NA,"A",7,"31",2023-06-28,NA,"D",7,2023-07-14,NA,7.6,6.9,13.3,6.8,7.1,11.1,5.3,2.5,7,616
6,"BRTE","FAST","INVASIVE",31,"BLK H",1,"A","1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"D",0,2023-05-03,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,0,0
6,"BRTE","FAST","INVASIVE",32,"BLU S",1,"A","1.2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",3,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,3,264
6,"BRTE","FAST","INVASIVE",33,"G S",1,"A","1.3",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",6,2023-06-07,NA,"A",7,2023-06-14,NA,"A",7,"31",2023-06-28,NA,"D",7,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,7,616
6,"BRTE","FAST","INVASIVE",34,"R D",1,"A","1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"27",2023-06-28,NA,"D",4,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,4,352
6,"BRTE","FAST","INVASIVE",35,"BLU D",1,"A","2.1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,0,0
6,"BRTE","FAST","INVASIVE",36,"BLK S",1,"A","2.1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",2,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"33",2023-06-28,NA,"D",8,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,8,704
6,"BRTE","FAST","INVASIVE",37,"BLU D",2,"A","1.1000000000000001",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"D",0,2023-05-03,NA,"A",0,2023-05-17,NA,"D",0,2023-06-08,NA,"D",3,NA,NA,"D",3,NA,2023-06-28,NA,"D",3,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,3,264
6,"BRTE","FAST","INVASIVE",38,"R H",2,"A","1.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",3,2023-05-17,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"D",4,"15",2023-06-28,NA,"D",4,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,4,352
6,"BRTE","FAST","INVASIVE",39,"BLK H",2,"A","1.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"D",0,2023-05-03,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,0,0
6,"BRTE","FAST","INVASIVE",40,"BLU S",3,"A","1.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,0,0
6,"BRTE","FAST","INVASIVE",41,"R S",3,"A","5.2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",5,2023-06-07,NA,"A",6,2023-06-14,NA,"D",6,"28",2023-06-28,NA,"D",6,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,6,528
6,"BRTE","FAST","INVASIVE",42,"G S",3,"A","4.8",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",6,2023-06-07,NA,"A",8,2023-06-14,NA,"A",8,"29",2023-06-28,NA,"D",8,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,8,704
6,"BRTE","FAST","INVASIVE",1402,"G S",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,0,0
6,"BRTE","FAST","INVASIVE",1403,"BLK H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,1,88
6,"ELEL","MEDIUM","NATIVE",1404,"R C",2,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"12",2023-06-28,NA,"A",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,0,0
6,"ELEL","MEDIUM","NATIVE",1405,"R H",3,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"16",2023-06-28,NA,NA,0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,0,0
6,"BRTE","FAST","INVASIVE",1921,"G C",4,"NA",NA,0,NA,NA,"NA",0,NA,NA,"NA",0,NA,NA,"A",0,2023-05-03,"NEW","D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.3,6.7,14.3,5.3,6.3,11.1,5.3,3.2,0,0
7,"LAGL","FAST","NATIVE",43,"BLU D",4,"A","1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",4,2023-05-17,NA,"A",30,2023-06-07,NA,"A",48,2023-06-14,NA,"A",48,"12",2023-06-28,NA,"D",92,2023-07-14,NA,7,6.2,13.7,6.3,6.1,10.3,5.3,2.5,92,3588
8,"LAGL","FAST","NATIVE",44,"G D",2,"A","0.2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"D",0,2023-04-19,"INVADER","D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.8,7.3,14.5,8.9,7.9,11.9,5.2,2.5,0,0
8,"LAGL","FAST","NATIVE",45,"BLK C",2,"A","1.1000000000000001",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",17,2023-06-07,NA,"A",34,2023-06-14,NA,"A",34,"23",2023-06-28,NA,"D",107,2023-07-14,NA,8.8,7.3,14.5,8.9,7.9,11.9,5.2,2.5,107,4173
8,"ELEL","MEDIUM","NATIVE",46,"BLU D",4,"A","1.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"26",2023-06-28,NA,"A",0,2023-07-14,NA,8.8,7.3,14.5,8.9,7.9,11.9,5.2,2.5,0,0
8,"ELEL","MEDIUM","NATIVE",1406,"BLU S",2,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"D",0,2023-06-08,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,8.8,7.3,14.5,8.9,7.9,11.9,5.2,2.5,0,0
8,"ELEL","MEDIUM","NATIVE",1407,"R H",3,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"18",2023-06-28,NA,NA,0,2023-07-14,NA,8.8,7.3,14.5,8.9,7.9,11.9,5.2,2.5,0,0
9,"BRTE","FAST","INVASIVE",47,"R C",1,"A","1.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",6,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"33",2023-06-28,NA,"D",7,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,7,616
9,"BRTE","FAST","INVASIVE",48,"G D",1,"A","2.1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",9,2023-06-07,NA,"A",7,2023-06-14,NA,"A",7,"28",2023-06-28,NA,"D",7,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,9,792
9,"BRTE","FAST","INVASIVE",50,"BLU S",1,"A","0.9",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",5,2023-06-07,NA,"A",5,2023-06-14,NA,"A",5,"24",2023-06-28,NA,"D",12,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,12,1056
9,"BRTE","FAST","INVASIVE",49,"BLU S",2,"A","2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"D",0,2023-05-03,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
9,"BRTE","FAST","INVASIVE",51,"G H",2,"A","2.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",6,2023-06-07,NA,"A",8,2023-06-14,NA,"A",8,"21",2023-06-28,NA,"D",8,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,8,704
9,"BRTE","FAST","INVASIVE",62,"BLK S",2,"A","2.2000000000000002",0,2023-03-17,"NEW","D",0,2023-04-06,NA,"D",0,2023-04-19,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
9,"ELEL","MEDIUM","NATIVE",52,"R S",3,"A","1.8",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"20",2023-06-28,NA,"A",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
9,"BRTE","FAST","INVASIVE",53,"G D",4,"A","1.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",2,2023-06-07,NA,"A",2,2023-06-14,NA,"A",2,"22",2023-06-28,NA,"D",2,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,2,176
9,"BRTE","FAST","INVASIVE",54,"R H",4,"A","1.7",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",3,2023-06-07,NA,"A",3,2023-06-14,NA,"D",3,"23",2023-06-28,NA,"D",3,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,3,264
9,"BRTE","FAST","INVASIVE",55,"BLK S",4,"A","1.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"13",2023-06-28,NA,"D",1,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,1,88
9,"BRTE","FAST","INVASIVE",58,"R D",4,"A","0.9",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"8",2023-06-28,NA,"D",1,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,1,88
9,"BRTE","FAST","INVASIVE",59,"BLK D",4,"A","0.7",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",3,2023-06-07,NA,"A",4,2023-06-14,NA,"D",4,"23",2023-06-28,NA,"D",4,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,4,352
9,"BRTE","FAST","INVASIVE",60,"BLK H",4,"A","0.7",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"17",2023-06-28,NA,"D",1,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,1,88
9,"BRTE","FAST","INVASIVE",61,"BLU S",4,"A","1.3",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",6,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"27",2023-06-28,NA,"D",6,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,6,528
9,"ELEL","MEDIUM","NATIVE",56,"BLU D",4,"A","0.8",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"13",2023-06-28,NA,"A",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
9,"ELEL","MEDIUM","NATIVE",57,"G S",4,"A","0.2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"6",2023-06-28,NA,"A",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
9,"BRTE","FAST","INVASIVE",1408,"BLK D",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",5,2023-06-14,NA,"A",5,"27",2023-06-28,NA,"D",5,2023-07-14,"RC and BD are same plant",7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,5,440
9,"BRTE","FAST","INVASIVE",1409,"R H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"D",0,2023-06-08,NA,"D",2,NA,NA,"D",2,"23",2023-06-28,NA,"D",2,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,2,176
9,"ELEL","MEDIUM","NATIVE",1410,"G H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"21",2023-06-28,NA,"A",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
9,"ELEL","MEDIUM","NATIVE",1411,"G S",2,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
9,"ELEL","MEDIUM","NATIVE",1412,"BLU D",2,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"19",2023-06-28,NA,"A",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
9,"BRTE","FAST","INVASIVE",1413,"Y S",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"5",2023-06-28,NA,"D",1,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,1,88
9,"BRTE","FAST","INVASIVE",1414,"Y C",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",1,2023-06-07,NA,"D",1,2023-06-14,NA,"D",1,NA,2023-06-28,NA,"D",1,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,1,88
9,"ELEL","MEDIUM","NATIVE",1415,"R S",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",0,2023-06-07,NA,"A",0,2023-06-14,NA,"A",0,"18",2023-06-28,NA,"A",0,2023-07-14,NA,7.5,7.2,14.8,7.1,6.7,11.3,4.9,2.9,0,0
11,"BRTE","FAST","INVASIVE",64,"BLU D",1,"A","0.2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",2,2023-06-07,NA,"A",3,2023-06-14,NA,"A",3,"17",2023-06-28,NA,"D",3,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,3,264
11,"BRTE","FAST","INVASIVE",65,"G D",3,"A","2.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",3,2023-05-17,NA,"A",12,2023-06-07,NA,"A",17,2023-06-14,NA,"A",17,"28",2023-06-28,NA,"D",17,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,17,1496
11,"BRTE","FAST","INVASIVE",63,"BLK H",4,"A","1.6",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"D",0,2023-04-19,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,0,0
11,"BRTE","FAST","INVASIVE",1416,"Y H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",8,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"18",2023-06-28,NA,"D",12,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,12,1056
11,"BRTE","FAST","INVASIVE",1417,"R C",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",1,2023-06-07,NA,"A",6,2023-06-14,NA,"A",6,"15",2023-06-28,NA,"D",6,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,6,528
11,"BRTE","FAST","INVASIVE",1418,"R H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"D",0,2023-05-03,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,0,0
11,"BRTE","FAST","INVASIVE",1419,"BLU H",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"D",0,2023-05-03,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,0,0
11,"BRTE","FAST","INVASIVE",1420,"BLU S",1,"NA",NA,0,NA,NA,"A",0,2023-04-06,"NEW","A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"D",1,"9",2023-06-28,NA,"D",1,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,1,88
11,"BRTE","FAST","INVASIVE",1832,"G D",4,"NA",NA,0,NA,NA,"NA",0,2023-04-06,NA,"A",0,2023-04-19,"NEW","A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",3,2023-06-07,NA,"A",3,2023-06-14,NA,"A",3,"24",2023-06-28,NA,"D",6,2023-07-14,NA,7.5,6.1,14.3,5.9,6.6,11.5,5.5,2.8,6,528
12,"BRTE","FAST","INVASIVE",66,"R S",1,"A","0.7",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.5,7.4,13.9,6.8,6.4,12.3,6.3,3.4,0,0
12,"BRTE","FAST","INVASIVE",67,"G C",2,"A","1.5",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"D",0,2023-05-03,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.5,7.4,13.9,6.8,6.4,12.3,6.3,3.4,0,0
12,"BRTE","FAST","INVASIVE",68,"BLK C",3,"A","3.1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",2,2023-05-17,NA,"A",7,2023-06-07,NA,"A",7,2023-06-14,NA,"A",7,"17",2023-06-28,NA,"D",7,2023-07-14,NA,7.5,7.4,13.9,6.8,6.4,12.3,6.3,3.4,7,616
12,"BRTE","FAST","INVASIVE",69,"BLU D",4,"A","2",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",4,2023-05-17,NA,"A",17,2023-06-07,NA,"A",18,2023-06-14,NA,"A",18,"22",2023-06-28,NA,"D",18,2023-07-14,NA,7.5,7.4,13.9,6.8,6.4,12.3,6.3,3.4,18,1584
12,"BRTE","FAST","INVASIVE",1833,"BLU S",4,"NA",NA,0,NA,NA,"A",0,2023-04-06,NA,"A",0,2023-04-19,"NEW","A",0,2023-05-03,NA,"A",0,2023-05-17,NA,"A",3,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"18",2023-06-28,NA,"D",4,2023-07-14,NA,7.5,7.4,13.9,6.8,6.4,12.3,6.3,3.4,4,352
13,"BRTE","FAST","INVASIVE",70,"G D",1,"A","1",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"16",2023-06-28,NA,"D",4,2023-07-14,NA,7.2,6.4,12.7,6.4,6.8,11.2,5.5,3.3,4,352
13,"BRTE","FAST","INVASIVE",71,"R D",1,"A","1.8",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",4,2023-06-07,NA,"A",4,2023-06-14,NA,"A",4,"21",2023-06-28,NA,"D",4,2023-07-14,NA,7.2,6.4,12.7,6.4,6.8,11.2,5.5,3.3,4,352
13,"BRTE","FAST","INVASIVE",72,"BLK S",1,"A","1.4",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"D",0,2023-05-17,NA,"D",0,NA,NA,"D",0,NA,NA,"D",0,NA,2023-06-28,NA,"D",0,2023-07-14,NA,7.2,6.4,12.7,6.4,6.8,11.2,5.5,3.3,0,0
13,"BRTE","FAST","INVASIVE",77,"BLK D",1,"A","1.1000000000000001",0,2023-03-17,"NEW","A",0,2023-04-06,NA,"A",0,2023-04-19,NA,"A",0,2023-05-03,NA,"A",1,2023-05-17,NA,"A",1,2023-06-07,NA,"A",1,2023-06-14,NA,"A",1,"16",2023-06-28,"lost pick after otis fingers","D",1,2023-07-14,NA,7.2,6.4,12.7,6.4,6.8,11.2,5.5,3.3,1,88
